"Date","ID_Jar","Net","Lat_IN","Lon_IN","Depth_Min","Depth_Max","Volume_m3","Time_IN","Species_Name","Type","Length_l","Length_h","Tot_num"
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","juv",5.1,6,192
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","juv",6.1,7,384
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","juv",7.1,8,192
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","juv",9.1,10,64
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Thysanoessa spinifera","juv",12.1,13,80
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Thysanoessa spinifera","juv",10.1,11,32
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","juv",8.1,9,224
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",13.1,14,16
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",20.1,21,32
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Thysanoessa spinifera","m",14.5,14.5,16
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",21.1,22,32
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Thysanoessa spinifera","m",15.2,15.2,16
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",19.1,20,80
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",18.1,19,96
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",17.1,18,48
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",16.1,17,16
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",15.1,16,32
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","m",14.1,15,48
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","f",15.1,16,16
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","f",12.1,13,24
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","f",11.1,12,24
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","f",12.1,13,24
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","f",11.1,12,8
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","f",20.1,21,24
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","f",23.2,23.2,8
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","f",10.1,11,8
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","juv",8.1,9,160
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Stylocheiron spp","juv",6.1,6.1,8
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","juv",9,9,64
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","juv",7.1,8,32
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","juv",8.1,9,96
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","juv",6.1,7,32
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","juv",7.1,8,128
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","juv",9.1,10,64
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","m",12.1,13,8
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","m",15.1,16,16
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","m",14.1,15,16
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Nematoscelis difficilis","m",12.1,13,24
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","m",18.1,19,8
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","m",13.1,14,16
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausia pacifica","m",14.1,15,8
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausiidae ","protozoea",1.6,1.9,1024
"4/23/05",94,"Tucker",37.99809,-123.49615,-1.524,-81.827,468.65,"1:02:38","Euphausiidae ","zoea",2.1,2.4,256
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","f",19.1,20,160
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","f",18.1,19,64
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","f",21.1,22,48
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","f",16.1,17,32
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","f",17.1,18,32
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","f",20.1,21,112
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","f",11.1,12,48
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Nematoscelis difficilis","juv",9.1,10,64
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Nematoscelis difficilis","juv",8.1,9,48
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","juv",9.1,10,112
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","juv",5.1,6,64
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","juv",6.1,7,272
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","juv",7.1,8,48
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","juv",8.1,9,80
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","m",17.1,18,96
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","m",18.1,19,48
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","m",19.1,20,112
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","m",20.1,21,32
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausia pacifica","m",12.1,13,32
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Nematoscelis difficilis","m",12.1,13,32
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausiidae ","protozoea",1.6,1.9,320
"4/23/05",95,"Tucker",38.05299,-123.51087,-1.542,-70.703,659.73,"2:12:13","Euphausiidae ","zoea",2.1,2.4,64
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","f",10.1,11,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","f",20.1,21,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","f",21.1,22,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","f",19.1,20,160
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","f",18.1,19,224
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","f",17.1,18,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","f",11.1,12,64
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","f",14.1,15,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Nematoscelis difficilis","f",14.1,15,64
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Nematoscelis difficilis","f",13.1,14,64
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Nematoscelis difficilis","f",12.1,13,64
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","juv",6.1,7,96
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","juv",5.1,6,64
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","juv",7.1,8,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","juv",9.1,10,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Nematoscelis difficilis","juv",9.1,10,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","juv",8.1,9,96
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Nematoscelis difficilis","juv",11.1,12,96
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Nematoscelis difficilis","juv",7.1,8,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","m",13.1,14,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Thysanoessa spinifera","m",14,14,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","m",18.1,19,64
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","m",20.1,21,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","m",19.1,20,96
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Nematoscelis difficilis","m",12.1,13,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","m",16.1,17,32
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausiidae ","protozoea",1.6,1.9,2048
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausiidae ","zoea",2.1,2.4,768
"4/23/05",96,"Tucker",38.05299,-123.51087,-2.051,-61.011,974.2,"2:12:13","Euphausia pacifica","zoea",3.1,4.2,512
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Thysanoessa gregaria","f",8,8,16
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","f",18.1,19,64
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","f",21.1,22,32
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Thysanoessa spinifera","f",13.1,14,48
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","f",19.1,20,96
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","f",17.1,18,16
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","f",20.1,21,96
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","juv",8.1,9,16
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","juv",6.1,7,16
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","juv",5.1,6,32
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Thysanoessa spinifera","juv",10.3,10.3,16
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","m",18.1,19,256
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","m",19.1,20,176
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","m",20.1,21,112
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","m",21.1,22,32
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","m",17.1,18,32
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausia pacifica","m",15.1,16,16
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Thysanoessa spinifera","m",15.1,16,32
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Thysanoessa spinifera","m",12.1,13,32
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Thysanoessa spinifera","m",13.1,14,32
"4/23/05",97,"Tucker",38.08995,-123.43127,-1.571,-41.031,406.78,"3:28:59","Euphausiidae ","protozoea",1.6,1.9,64
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Thysanoessa spinifera","f",15.1,16,48
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Thysanoessa spinifera","f",14.1,15,128
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Nematoscelis difficilis","f",10.2,10.2,16
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","f",17.1,18,32
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","f",22.1,23,16
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","f",21.1,22,64
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","f",20.1,21,160
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","f",19.1,20,160
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","f",18.1,19,144
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Thysanoessa spinifera","juv",12.1,13,48
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Thysanoessa spinifera","juv",11.1,12,80
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","juv",6.1,7,32
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","juv",5.1,6,16
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","m",18.1,19,320
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Thysanoessa spinifera","m",14.1,15,112
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Thysanoessa spinifera","m",15.1,16,16
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","m",19.1,20,192
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","m",17.1,18,32
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","m",11.1,12,16
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausia pacifica","m",20.1,21,112
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausiidae ","protozoea",1.6,1.9,192
"4/23/05",98,"Tucker",38.08995,-123.43127,-38.419,-98.267,713.51,"3:28:59","Euphausiidae ","zoea",2.5,3.1,192
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","f",19.1,20,96
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","f",20.1,21,128
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","f",21.1,22,48
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","f",17.1,18,16
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","f",18.1,19,80
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","juv",5.1,6,32
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","juv",6.1,7,48
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","juv",8.1,9,32
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Nematoscelis difficilis","juv",5.1,6,16
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","juv",7.1,8,32
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","m",17.1,18,112
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","m",18.1,19,240
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","m",19.1,20,176
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausia pacifica","m",20.1,21,32
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausiidae ","protozoea",1.6,1.9,256
"4/23/05",99,"Tucker",38.08995,-123.43127,-1.379,-98.835,766.42,"3:28:59","Euphausiidae ","zoea",2.1,2.4,320
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Thysanoessa spinifera","f",24,24,32
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",20.1,21,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",19.1,20,288
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",17.1,18,128
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",10.1,11,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",11.1,12,32
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",12.1,13,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",14.1,15,32
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",15.1,16,32
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","f",18.1,19,224
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Thysanoessa spinifera","f",15.1,16,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","juv",9.1,10,384
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","juv",8.1,9,320
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","juv",7.1,8,128
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","juv",6.1,7,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","juv",5.1,6,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Thysanoessa spinifera","juv",11.1,12,32
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Thysanoessa spinifera","m",16.1,17,160
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","m",11.1,12,128
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","m",13.1,14,32
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","m",14.1,15,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","m",16.1,17,32
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","m",17.1,18,160
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","m",18.1,19,576
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","m",19.1,20,192
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Thysanoessa spinifera","m",17.1,18,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Thysanoessa spinifera","m",15.1,16,224
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Thysanoessa spinifera","m",14.1,15,288
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Euphausia pacifica","m",20.1,21,64
"4/23/05",100,"Tucker",38.08891,-123.37906,-1.193,-98.423,542.78,"4:52:17","Thysanoessa spinifera","m",20,20,32
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Thysanoessa spinifera","f",16.1,17,16
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Thysanoessa spinifera","f",17.1,18,32
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Thysanoessa spinifera","f",22.3,22.3,16
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","f",21.1,22,48
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Thysanoessa spinifera","f",18.1,19,48
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","f",20.1,21,32
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","f",19.1,20,144
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","f",18.1,19,112
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","f",17.1,18,64
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","f",15.1,16,16
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Thysanoessa spinifera","f",15.1,16,32
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Thysanoessa spinifera","f",14.1,15,32
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Thysanoessa spinifera","juv",11.1,12,16
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","juv",8.1,9,160
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","juv",9.1,10,192
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","juv",7.1,8,64
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","juv",6.1,7,32
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Nematoscelis difficilis","juv",11.2,11.2,16
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","juv",5.1,6,32
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Thysanoessa spinifera","m",17.1,18,16
"4/23/05",101,"Tucker",38.08891,-123.37906,-84.301,-98.732,299.63,"4:52:17","Euphausia pacifica","m",19.1,20,96
